frquency,impedance,wine_id,wine_name,Unnamed: 10,类别,类别编码
69,1987,1,江小白果立方,,白酒,2
70,1979,1,江小白果立方,,白酒,2
71,1977,1,江小白果立方,,白酒,2
72,1981,1,江小白果立方,,白酒,2
73,1989,1,江小白果立方,,白酒,2
74,1998,1,江小白果立方,,白酒,2
75,2003,1,江小白果立方,,白酒,2
76,2006,1,江小白果立方,,白酒,2
77,2005,1,江小白果立方,,白酒,2
78,2001,1,江小白果立方,,白酒,2
79,1996,1,江小白果立方,,白酒,2
80,1990,1,江小白果立方,,白酒,2
81,1986,1,江小白果立方,,白酒,2
82,1984,1,江小白果立方,,白酒,2
83,1985,1,江小白果立方,,白酒,2
84,1986,1,江小白果立方,,白酒,2
85,1989,1,江小白果立方,,白酒,2
86,1991,1,江小白果立方,,白酒,2
87,1993,1,江小白果立方,,白酒,2
91,2002,1,江小白果立方,,白酒,2
92,2001,1,江小白果立方,,白酒,2
93,1999,1,江小白果立方,,白酒,2
94,1997,1,江小白果立方,,白酒,2
34,17998,2,牛栏山陈酿酒,,白酒,2
35,18004,2,牛栏山陈酿酒,,白酒,2
36,18047,2,牛栏山陈酿酒,,白酒,2
38,18021,2,牛栏山陈酿酒,,白酒,2
40,17909,2,牛栏山陈酿酒,,白酒,2
41,17965,2,牛栏山陈酿酒,,白酒,2
42,18065,2,牛栏山陈酿酒,,白酒,2
43,18047,2,牛栏山陈酿酒,,白酒,2
44,17996,2,牛栏山陈酿酒,,白酒,2
45,17973,2,牛栏山陈酿酒,,白酒,2
46,18030,2,牛栏山陈酿酒,,白酒,2
47,18066,2,牛栏山陈酿酒,,白酒,2
48,18021,2,牛栏山陈酿酒,,白酒,2
49,17928,2,牛栏山陈酿酒,,白酒,2
50,17849,2,牛栏山陈酿酒,,白酒,2
51,17883,2,牛栏山陈酿酒,,白酒,2
52,17993,2,牛栏山陈酿酒,,白酒,2
53,18119,2,牛栏山陈酿酒,,白酒,2
54,18130,2,牛栏山陈酿酒,,白酒,2
55,18077,2,牛栏山陈酿酒,,白酒,2
56,18041,2,牛栏山陈酿酒,,白酒,2
57,17998,2,牛栏山陈酿酒,,白酒,2
58,17987,2,牛栏山陈酿酒,,白酒,2
59,17951,2,牛栏山陈酿酒,,白酒,2
60,17926,2,牛栏山陈酿酒,,白酒,2
61,17916,2,牛栏山陈酿酒,,白酒,2
63,18007,2,牛栏山陈酿酒,,白酒,2
64,18033,2,牛栏山陈酿酒,,白酒,2
68,18007,2,牛栏山陈酿酒,,白酒,2
69,18052,2,牛栏山陈酿酒,,白酒,2
70,18062,2,牛栏山陈酿酒,,白酒,2
71,18065,2,牛栏山陈酿酒,,白酒,2
72,18040,2,牛栏山陈酿酒,,白酒,2
73,17979,2,牛栏山陈酿酒,,白酒,2
74,17914,2,牛栏山陈酿酒,,白酒,2
75,17851,2,牛栏山陈酿酒,,白酒,2
76,17855,2,牛栏山陈酿酒,,白酒,2
77,17908,2,牛栏山陈酿酒,,白酒,2
78,17972,2,牛栏山陈酿酒,,白酒,2
79,18054,2,牛栏山陈酿酒,,白酒,2
80,18102,2,牛栏山陈酿酒,,白酒,2
81,18140,2,牛栏山陈酿酒,,白酒,2
82,18123,2,牛栏山陈酿酒,,白酒,2
83,18085,2,牛栏山陈酿酒,,白酒,2
84,18047,2,牛栏山陈酿酒,,白酒,2
85,18010,2,牛栏山陈酿酒,,白酒,2
86,17948,2,牛栏山陈酿酒,,白酒,2
87,17910,2,牛栏山陈酿酒,,白酒,2
88,17889,2,牛栏山陈酿酒,,白酒,2
89,17886,2,牛栏山陈酿酒,,白酒,2
90,17878,2,牛栏山陈酿酒,,白酒,2
91,17931,2,牛栏山陈酿酒,,白酒,2
92,17982,2,牛栏山陈酿酒,,白酒,2
93,18024,2,牛栏山陈酿酒,,白酒,2
95,18059,2,牛栏山陈酿酒,,白酒,2
97,18021,2,牛栏山陈酿酒,,白酒,2
98,18006,2,牛栏山陈酿酒,,白酒,2
99,18011,2,牛栏山陈酿酒,,白酒,2
100,18049,2,牛栏山陈酿酒,,白酒,2
101,18055,2,牛栏山陈酿酒,,白酒,2
102,18072,2,牛栏山陈酿酒,,白酒,2
104,18014,2,牛栏山陈酿酒,,白酒,2
105,17969,2,牛栏山陈酿酒,,白酒,2
106,17892,2,牛栏山陈酿酒,,白酒,2
107,17848,2,牛栏山陈酿酒,,白酒,2
108,17872,2,牛栏山陈酿酒,,白酒,2
109,17875,2,牛栏山陈酿酒,,白酒,2
110,17928,2,牛栏山陈酿酒,,白酒,2
111,17971,2,牛栏山陈酿酒,,白酒,2
112,18034,2,牛栏山陈酿酒,,白酒,2
113,18051,2,牛栏山陈酿酒,,白酒,2
114,18067,2,牛栏山陈酿酒,,白酒,2
115,18047,2,牛栏山陈酿酒,,白酒,2
117,18023,2,牛栏山陈酿酒,,白酒,2
118,18002,2,牛栏山陈酿酒,,白酒,2
119,18012,2,牛栏山陈酿酒,,白酒,2
120,18028,2,牛栏山陈酿酒,,白酒,2
20,17965,2,牛栏山陈酿酒,,白酒,2
21,17980,2,牛栏山陈酿酒,,白酒,2
22,17981,2,牛栏山陈酿酒,,白酒,2
23,17959,2,牛栏山陈酿酒,,白酒,2
24,17954,2,牛栏山陈酿酒,,白酒,2
25,17966,2,牛栏山陈酿酒,,白酒,2
26,17970,2,牛栏山陈酿酒,,白酒,2
27,17966,2,牛栏山陈酿酒,,白酒,2
28,17989,2,牛栏山陈酿酒,,白酒,2
29,17964,2,牛栏山陈酿酒,,白酒,2
30,17956,2,牛栏山陈酿酒,,白酒,2
32,17969,2,牛栏山陈酿酒,,白酒,2
33,17971,2,牛栏山陈酿酒,,白酒,2
34,17957,2,牛栏山陈酿酒,,白酒,2
35,17949,2,牛栏山陈酿酒,,白酒,2
36,18021,2,牛栏山陈酿酒,,白酒,2
37,18034,2,牛栏山陈酿酒,,白酒,2
38,17992,2,牛栏山陈酿酒,,白酒,2
39,17910,2,牛栏山陈酿酒,,白酒,2
40,17866,2,牛栏山陈酿酒,,白酒,2
41,17911,2,牛栏山陈酿酒,,白酒,2
42,18004,2,牛栏山陈酿酒,,白酒,2
43,18033,2,牛栏山陈酿酒,,白酒,2
44,18013,2,牛栏山陈酿酒,,白酒,2
45,17982,2,牛栏山陈酿酒,,白酒,2
46,18004,2,牛栏山陈酿酒,,白酒,2
47,17986,2,牛栏山陈酿酒,,白酒,2
48,17954,2,牛栏山陈酿酒,,白酒,2
49,17896,2,牛栏山陈酿酒,,白酒,2
50,17862,2,牛栏山陈酿酒,,白酒,2
51,17879,2,牛栏山陈酿酒,,白酒,2
52,17963,2,牛栏山陈酿酒,,白酒,2
53,18034,2,牛栏山陈酿酒,,白酒,2
54,18025,2,牛栏山陈酿酒,,白酒,2
55,18028,2,牛栏山陈酿酒,,白酒,2
56,18009,2,牛栏山陈酿酒,,白酒,2
57,18004,2,牛栏山陈酿酒,,白酒,2
58,17980,2,牛栏山陈酿酒,,白酒,2
60,17909,2,牛栏山陈酿酒,,白酒,2
61,17885,2,牛栏山陈酿酒,,白酒,2
62,17909,2,牛栏山陈酿酒,,白酒,2
63,17977,2,牛栏山陈酿酒,,白酒,2
64,18008,2,牛栏山陈酿酒,,白酒,2
68,17969,2,牛栏山陈酿酒,,白酒,2
69,17979,2,牛栏山陈酿酒,,白酒,2
70,17992,2,牛栏山陈酿酒,,白酒,2
71,18017,2,牛栏山陈酿酒,,白酒,2
72,18004,2,牛栏山陈酿酒,,白酒,2
73,17972,2,牛栏山陈酿酒,,白酒,2
74,17897,2,牛栏山陈酿酒,,白酒,2
75,17857,2,牛栏山陈酿酒,,白酒,2
76,17858,2,牛栏山陈酿酒,,白酒,2
77,17901,2,牛栏山陈酿酒,,白酒,2
78,17959,2,牛栏山陈酿酒,,白酒,2
79,18031,2,牛栏山陈酿酒,,白酒,2
80,18057,2,牛栏山陈酿酒,,白酒,2
81,18068,2,牛栏山陈酿酒,,白酒,2
82,18054,2,牛栏山陈酿酒,,白酒,2
83,18010,2,牛栏山陈酿酒,,白酒,2
84,18003,2,牛栏山陈酿酒,,白酒,2
85,17989,2,牛栏山陈酿酒,,白酒,2
86,17941,2,牛栏山陈酿酒,,白酒,2
87,17931,2,牛栏山陈酿酒,,白酒,2
88,17883,2,牛栏山陈酿酒,,白酒,2
89,17872,2,牛栏山陈酿酒,,白酒,2
90,17827,2,牛栏山陈酿酒,,白酒,2
91,17883,2,牛栏山陈酿酒,,白酒,2
92,17923,2,牛栏山陈酿酒,,白酒,2
93,17994,2,牛栏山陈酿酒,,白酒,2
94,18041,2,牛栏山陈酿酒,,白酒,2
95,18056,2,牛栏山陈酿酒,,白酒,2
96,18034,2,牛栏山陈酿酒,,白酒,2
97,18020,2,牛栏山陈酿酒,,白酒,2
98,17975,2,牛栏山陈酿酒,,白酒,2
99,17943,2,牛栏山陈酿酒,,白酒,2
100,17975,2,牛栏山陈酿酒,,白酒,2
101,18006,2,牛栏山陈酿酒,,白酒,2
102,18038,2,牛栏山陈酿酒,,白酒,2
103,18053,2,牛栏山陈酿酒,,白酒,2
105,17963,2,牛栏山陈酿酒,,白酒,2
107,17813,2,牛栏山陈酿酒,,白酒,2
108,17814,2,牛栏山陈酿酒,,白酒,2
109,17814,2,牛栏山陈酿酒,,白酒,2
110,17866,2,牛栏山陈酿酒,,白酒,2
111,17923,2,牛栏山陈酿酒,,白酒,2
112,18000,2,牛栏山陈酿酒,,白酒,2
113,18068,2,牛栏山陈酿酒,,白酒,2
114,18069,2,牛栏山陈酿酒,,白酒,2
115,18062,2,牛栏山陈酿酒,,白酒,2
117,18032,2,牛栏山陈酿酒,,白酒,2
118,18010,2,牛栏山陈酿酒,,白酒,2
119,18012,2,牛栏山陈酿酒,,白酒,2
120,18019,2,牛栏山陈酿酒,,白酒,2
44,18099,2,牛栏山陈酿酒,,白酒,2
20,17864,2,牛栏山陈酿酒,,白酒,2
21,17910,2,牛栏山陈酿酒,,白酒,2
22,17875,2,牛栏山陈酿酒,,白酒,2
23,17867,2,牛栏山陈酿酒,,白酒,2
24,17862,2,牛栏山陈酿酒,,白酒,2
25,17863,2,牛栏山陈酿酒,,白酒,2
26,17867,2,牛栏山陈酿酒,,白酒,2
27,17862,2,牛栏山陈酿酒,,白酒,2
28,17891,2,牛栏山陈酿酒,,白酒,2
29,17868,2,牛栏山陈酿酒,,白酒,2
30,17863,2,牛栏山陈酿酒,,白酒,2
31,17866,2,牛栏山陈酿酒,,白酒,2
32,17875,2,牛栏山陈酿酒,,白酒,2
33,17872,2,牛栏山陈酿酒,,白酒,2
34,17865,2,牛栏山陈酿酒,,白酒,2
35,17842,2,牛栏山陈酿酒,,白酒,2
36,17931,2,牛栏山陈酿酒,,白酒,2
37,17956,2,牛栏山陈酿酒,,白酒,2
38,17910,2,牛栏山陈酿酒,,白酒,2
39,17809,2,牛栏山陈酿酒,,白酒,2
40,17754,2,牛栏山陈酿酒,,白酒,2
41,17802,2,牛栏山陈酿酒,,白酒,2
42,17905,2,牛栏山陈酿酒,,白酒,2
43,17944,2,牛栏山陈酿酒,,白酒,2
44,17920,2,牛栏山陈酿酒,,白酒,2
46,17905,2,牛栏山陈酿酒,,白酒,2
47,17888,2,牛栏山陈酿酒,,白酒,2
48,17862,2,牛栏山陈酿酒,,白酒,2
49,17792,2,牛栏山陈酿酒,,白酒,2
51,17781,2,牛栏山陈酿酒,,白酒,2
52,17858,2,牛栏山陈酿酒,,白酒,2
53,17903,2,牛栏山陈酿酒,,白酒,2
54,17925,2,牛栏山陈酿酒,,白酒,2
55,17920,2,牛栏山陈酿酒,,白酒,2
56,17907,2,牛栏山陈酿酒,,白酒,2
57,17903,2,牛栏山陈酿酒,,白酒,2
58,17879,2,牛栏山陈酿酒,,白酒,2
59,17833,2,牛栏山陈酿酒,,白酒,2
60,17801,2,牛栏山陈酿酒,,白酒,2
61,17787,2,牛栏山陈酿酒,,白酒,2
62,17803,2,牛栏山陈酿酒,,白酒,2
63,17859,2,牛栏山陈酿酒,,白酒,2
64,17900,2,牛栏山陈酿酒,,白酒,2
68,17890,2,牛栏山陈酿酒,,白酒,2
69,17894,2,牛栏山陈酿酒,,白酒,2
71,17904,2,牛栏山陈酿酒,,白酒,2
72,17881,2,牛栏山陈酿酒,,白酒,2
76,17760,2,牛栏山陈酿酒,,白酒,2
77,17809,2,牛栏山陈酿酒,,白酒,2
78,17833,2,牛栏山陈酿酒,,白酒,2
79,17888,2,牛栏山陈酿酒,,白酒,2
80,17942,2,牛栏山陈酿酒,,白酒,2
81,17955,2,牛栏山陈酿酒,,白酒,2
82,17969,2,牛栏山陈酿酒,,白酒,2
83,17955,2,牛栏山陈酿酒,,白酒,2
84,17921,2,牛栏山陈酿酒,,白酒,2
85,17887,2,牛栏山陈酿酒,,白酒,2
86,17803,2,牛栏山陈酿酒,,白酒,2
88,17761,2,牛栏山陈酿酒,,白酒,2
89,17778,2,牛栏山陈酿酒,,白酒,2
90,17756,2,牛栏山陈酿酒,,白酒,2
91,17822,2,牛栏山陈酿酒,,白酒,2
92,17856,2,牛栏山陈酿酒,,白酒,2
93,17908,2,牛栏山陈酿酒,,白酒,2
94,17921,2,牛栏山陈酿酒,,白酒,2
95,17914,2,牛栏山陈酿酒,,白酒,2
96,17890,2,牛栏山陈酿酒,,白酒,2
97,17877,2,牛栏山陈酿酒,,白酒,2
98,17867,2,牛栏山陈酿酒,,白酒,2
99,17869,2,牛栏山陈酿酒,,白酒,2
100,17907,2,牛栏山陈酿酒,,白酒,2
101,17917,2,牛栏山陈酿酒,,白酒,2
65,63479,2,牛栏山陈酿酒,,白酒,2
20,17991,2,牛栏山陈酿酒,,白酒,2
21,18010,2,牛栏山陈酿酒,,白酒,2
22,17989,2,牛栏山陈酿酒,,白酒,2
23,18011,2,牛栏山陈酿酒,,白酒,2
24,17998,2,牛栏山陈酿酒,,白酒,2
25,17965,2,牛栏山陈酿酒,,白酒,2
26,17975,2,牛栏山陈酿酒,,白酒,2
27,18016,2,牛栏山陈酿酒,,白酒,2
28,18003,2,牛栏山陈酿酒,,白酒,2
29,17973,2,牛栏山陈酿酒,,白酒,2
30,18007,2,牛栏山陈酿酒,,白酒,2
31,17987,2,牛栏山陈酿酒,,白酒,2
32,17971,2,牛栏山陈酿酒,,白酒,2
33,17983,2,牛栏山陈酿酒,,白酒,2
34,17975,2,牛栏山陈酿酒,,白酒,2
35,18006,2,牛栏山陈酿酒,,白酒,2
36,17992,2,牛栏山陈酿酒,,白酒,2
37,17991,2,牛栏山陈酿酒,,白酒,2
38,17984,2,牛栏山陈酿酒,,白酒,2
39,17980,2,牛栏山陈酿酒,,白酒,2
40,17971,2,牛栏山陈酿酒,,白酒,2
41,17986,2,牛栏山陈酿酒,,白酒,2
42,18007,2,牛栏山陈酿酒,,白酒,2
43,18008,2,牛栏山陈酿酒,,白酒,2
44,18000,2,牛栏山陈酿酒,,白酒,2
46,17986,2,牛栏山陈酿酒,,白酒,2
48,18008,2,牛栏山陈酿酒,,白酒,2
49,17989,2,牛栏山陈酿酒,,白酒,2
50,17985,2,牛栏山陈酿酒,,白酒,2
51,17978,2,牛栏山陈酿酒,,白酒,2
52,17985,2,牛栏山陈酿酒,,白酒,2
53,17982,2,牛栏山陈酿酒,,白酒,2
54,18024,2,牛栏山陈酿酒,,白酒,2
55,18004,2,牛栏山陈酿酒,,白酒,2
56,17979,2,牛栏山陈酿酒,,白酒,2
57,17977,2,牛栏山陈酿酒,,白酒,2
58,17981,2,牛栏山陈酿酒,,白酒,2
59,17985,2,牛栏山陈酿酒,,白酒,2
60,17990,2,牛栏山陈酿酒,,白酒,2
61,17971,2,牛栏山陈酿酒,,白酒,2
62,17996,2,牛栏山陈酿酒,,白酒,2
63,17974,2,牛栏山陈酿酒,,白酒,2
69,17987,2,牛栏山陈酿酒,,白酒,2
70,17981,2,牛栏山陈酿酒,,白酒,2
71,17992,2,牛栏山陈酿酒,,白酒,2
72,17990,2,牛栏山陈酿酒,,白酒,2
73,18002,2,牛栏山陈酿酒,,白酒,2
74,18010,2,牛栏山陈酿酒,,白酒,2
75,18003,2,牛栏山陈酿酒,,白酒,2
76,17964,2,牛栏山陈酿酒,,白酒,2
77,17959,2,牛栏山陈酿酒,,白酒,2
78,17962,2,牛栏山陈酿酒,,白酒,2
79,17972,2,牛栏山陈酿酒,,白酒,2
80,17989,2,牛栏山陈酿酒,,白酒,2
81,18013,2,牛栏山陈酿酒,,白酒,2
82,18020,2,牛栏山陈酿酒,,白酒,2
83,18006,2,牛栏山陈酿酒,,白酒,2
84,17973,2,牛栏山陈酿酒,,白酒,2
85,17969,2,牛栏山陈酿酒,,白酒,2
86,17969,2,牛栏山陈酿酒,,白酒,2
87,17979,2,牛栏山陈酿酒,,白酒,2
88,17996,2,牛栏山陈酿酒,,白酒,2
89,17993,2,牛栏山陈酿酒,,白酒,2
90,18000,2,牛栏山陈酿酒,,白酒,2
91,18003,2,牛栏山陈酿酒,,白酒,2
92,17983,2,牛栏山陈酿酒,,白酒,2
93,17986,2,牛栏山陈酿酒,,白酒,2
94,17981,2,牛栏山陈酿酒,,白酒,2
95,18003,2,牛栏山陈酿酒,,白酒,2
96,17995,2,牛栏山陈酿酒,,白酒,2
97,17989,2,牛栏山陈酿酒,,白酒,2
98,17996,2,牛栏山陈酿酒,,白酒,2
99,17975,2,牛栏山陈酿酒,,白酒,2
101,17963,2,牛栏山陈酿酒,,白酒,2
102,17955,2,牛栏山陈酿酒,,白酒,2
103,17961,2,牛栏山陈酿酒,,白酒,2
104,17986,2,牛栏山陈酿酒,,白酒,2
105,17998,2,牛栏山陈酿酒,,白酒,2
106,18006,2,牛栏山陈酿酒,,白酒,2
107,18033,2,牛栏山陈酿酒,,白酒,2
109,18025,2,牛栏山陈酿酒,,白酒,2
110,17992,2,牛栏山陈酿酒,,白酒,2
111,17973,2,牛栏山陈酿酒,,白酒,2
112,17964,2,牛栏山陈酿酒,,白酒,2
113,17965,2,牛栏山陈酿酒,,白酒,2
114,17991,2,牛栏山陈酿酒,,白酒,2
115,17972,2,牛栏山陈酿酒,,白酒,2
116,17995,2,牛栏山陈酿酒,,白酒,2
117,17995,2,牛栏山陈酿酒,,白酒,2
118,17987,2,牛栏山陈酿酒,,白酒,2
119,17978,2,牛栏山陈酿酒,,白酒,2
120,17967,2,牛栏山陈酿酒,,白酒,2
20,17982,2,牛栏山陈酿酒,,白酒,2
21,18014,2,牛栏山陈酿酒,,白酒,2
22,17975,2,牛栏山陈酿酒,,白酒,2
23,18005,2,牛栏山陈酿酒,,白酒,2
24,18006,2,牛栏山陈酿酒,,白酒,2
25,17955,2,牛栏山陈酿酒,,白酒,2
26,17962,2,牛栏山陈酿酒,,白酒,2
27,18020,2,牛栏山陈酿酒,,白酒,2
28,17996,2,牛栏山陈酿酒,,白酒,2
29,17969,2,牛栏山陈酿酒,,白酒,2
30,18001,2,牛栏山陈酿酒,,白酒,2
31,17981,2,牛栏山陈酿酒,,白酒,2
32,17970,2,牛栏山陈酿酒,,白酒,2
34,17989,2,牛栏山陈酿酒,,白酒,2
35,18013,2,牛栏山陈酿酒,,白酒,2
36,17997,2,牛栏山陈酿酒,,白酒,2
37,17972,2,牛栏山陈酿酒,,白酒,2
38,17984,2,牛栏山陈酿酒,,白酒,2
39,17962,2,牛栏山陈酿酒,,白酒,2
40,17967,2,牛栏山陈酿酒,,白酒,2
41,17979,2,牛栏山陈酿酒,,白酒,2
42,18003,2,牛栏山陈酿酒,,白酒,2
43,17993,2,牛栏山陈酿酒,,白酒,2
44,17986,2,牛栏山陈酿酒,,白酒,2
45,17961,2,牛栏山陈酿酒,,白酒,2
46,17976,2,牛栏山陈酿酒,,白酒,2
47,18012,2,牛栏山陈酿酒,,白酒,2
48,18006,2,牛栏山陈酿酒,,白酒,2
49,17972,2,牛栏山陈酿酒,,白酒,2
50,17978,2,牛栏山陈酿酒,,白酒,2
51,17965,2,牛栏山陈酿酒,,白酒,2
52,17974,2,牛栏山陈酿酒,,白酒,2
53,17985,2,牛栏山陈酿酒,,白酒,2
54,18001,2,牛栏山陈酿酒,,白酒,2
55,17989,2,牛栏山陈酿酒,,白酒,2
56,17989,2,牛栏山陈酿酒,,白酒,2
57,17970,2,牛栏山陈酿酒,,白酒,2
58,17999,2,牛栏山陈酿酒,,白酒,2
59,17987,2,牛栏山陈酿酒,,白酒,2
60,17981,2,牛栏山陈酿酒,,白酒,2
61,17993,2,牛栏山陈酿酒,,白酒,2
62,17990,2,牛栏山陈酿酒,,白酒,2
63,17965,2,牛栏山陈酿酒,,白酒,2
64,17974,2,牛栏山陈酿酒,,白酒,2
65,18163,2,牛栏山陈酿酒,,白酒,2
68,17986,2,牛栏山陈酿酒,,白酒,2
69,17971,2,牛栏山陈酿酒,,白酒,2
70,17968,2,牛栏山陈酿酒,,白酒,2
71,17985,2,牛栏山陈酿酒,,白酒,2
72,17999,2,牛栏山陈酿酒,,白酒,2
73,18006,2,牛栏山陈酿酒,,白酒,2
74,18013,2,牛栏山陈酿酒,,白酒,2
75,17993,2,牛栏山陈酿酒,,白酒,2
76,17972,2,牛栏山陈酿酒,,白酒,2
77,17948,2,牛栏山陈酿酒,,白酒,2
78,17952,2,牛栏山陈酿酒,,白酒,2
79,17969,2,牛栏山陈酿酒,,白酒,2
80,17979,2,牛栏山陈酿酒,,白酒,2
81,18000,2,牛栏山陈酿酒,,白酒,2
82,17996,2,牛栏山陈酿酒,,白酒,2
83,17979,2,牛栏山陈酿酒,,白酒,2
84,17972,2,牛栏山陈酿酒,,白酒,2
85,17966,2,牛栏山陈酿酒,,白酒,2
86,17955,2,牛栏山陈酿酒,,白酒,2
87,17986,2,牛栏山陈酿酒,,白酒,2
88,17986,2,牛栏山陈酿酒,,白酒,2
89,17990,2,牛栏山陈酿酒,,白酒,2
90,18000,2,牛栏山陈酿酒,,白酒,2
91,18009,2,牛栏山陈酿酒,,白酒,2
92,17976,2,牛栏山陈酿酒,,白酒,2
93,17969,2,牛栏山陈酿酒,,白酒,2
94,17973,2,牛栏山陈酿酒,,白酒,2
95,17986,2,牛栏山陈酿酒,,白酒,2
97,17989,2,牛栏山陈酿酒,,白酒,2
98,17985,2,牛栏山陈酿酒,,白酒,2
99,17987,2,牛栏山陈酿酒,,白酒,2
101,17946,2,牛栏山陈酿酒,,白酒,2
102,17933,2,牛栏山陈酿酒,,白酒,2
103,17956,2,牛栏山陈酿酒,,白酒,2
104,17992,2,牛栏山陈酿酒,,白酒,2
105,18001,2,牛栏山陈酿酒,,白酒,2
106,18015,2,牛栏山陈酿酒,,白酒,2
107,18042,2,牛栏山陈酿酒,,白酒,2
108,18034,2,牛栏山陈酿酒,,白酒,2
109,18018,2,牛栏山陈酿酒,,白酒,2
110,17991,2,牛栏山陈酿酒,,白酒,2
111,17964,2,牛栏山陈酿酒,,白酒,2
112,17958,2,牛栏山陈酿酒,,白酒,2
113,17979,2,牛栏山陈酿酒,,白酒,2
114,17980,2,牛栏山陈酿酒,,白酒,2
115,17961,2,牛栏山陈酿酒,,白酒,2
116,17974,2,牛栏山陈酿酒,,白酒,2
117,17997,2,牛栏山陈酿酒,,白酒,2
118,17980,2,牛栏山陈酿酒,,白酒,2
119,17974,2,牛栏山陈酿酒,,白酒,2
120,17965,2,牛栏山陈酿酒,,白酒,2
20,17982,2,牛栏山陈酿酒,,白酒,2
21,18016,2,牛栏山陈酿酒,,白酒,2
22,17973,2,牛栏山陈酿酒,,白酒,2
23,18002,2,牛栏山陈酿酒,,白酒,2
24,17998,2,牛栏山陈酿酒,,白酒,2
25,17946,2,牛栏山陈酿酒,,白酒,2
26,17968,2,牛栏山陈酿酒,,白酒,2
27,18007,2,牛栏山陈酿酒,,白酒,2
28,17984,2,牛栏山陈酿酒,,白酒,2
29,17971,2,牛栏山陈酿酒,,白酒,2
30,17990,2,牛栏山陈酿酒,,白酒,2
31,17980,2,牛栏山陈酿酒,,白酒,2
32,17966,2,牛栏山陈酿酒,,白酒,2
33,17965,2,牛栏山陈酿酒,,白酒,2
34,17972,2,牛栏山陈酿酒,,白酒,2
35,17992,2,牛栏山陈酿酒,,白酒,2
36,17993,2,牛栏山陈酿酒,,白酒,2
37,17982,2,牛栏山陈酿酒,,白酒,2
38,17988,2,牛栏山陈酿酒,,白酒,2
39,17971,2,牛栏山陈酿酒,,白酒,2
40,17961,2,牛栏山陈酿酒,,白酒,2
41,17986,2,牛栏山陈酿酒,,白酒,2
42,17996,2,牛栏山陈酿酒,,白酒,2
